phantom_id,cell,t_switch,t_next,old_cluster_id,new_cluster_id,cluster_size,members,why_phantom,old_label_int,new_label_int,label
PHT_00214,MSaaap,98,99,8,9,3,ABplppapp|ABplpppaa|MSaaap,set(old_members)==set(new_members),8,9,0
PHT_00215,ABalpaaap,98,99,16,15,3,ABalpaaap|ABaraapaa|MSaaaaa,set(old_members)==set(new_members),16,15,0
PHT_00216,ABaraapaa,98,99,16,15,3,ABalpaaap|ABaraapaa|MSaaaaa,set(old_members)==set(new_members),16,15,0
PHT_00217,ABarpappa,98,99,5,18,3,ABarpappa|ABprpaaa|MSpppaa,set(old_members)==set(new_members),5,18,0
PHT_00218,ABplapapa,98,99,17,20,3,ABplapapa|ABplappap|ABplpppap,set(old_members)==set(new_members),17,20,0
PHT_00219,ABplappap,98,99,17,20,3,ABplapapa|ABplappap|ABplpppap,set(old_members)==set(new_members),17,20,0
PHT_00220,ABplppapp,98,99,8,9,3,ABplppapp|ABplpppaa|MSaaap,set(old_members)==set(new_members),8,9,0
PHT_00221,ABplpppaa,98,99,8,9,3,ABplppapp|ABplpppaa|MSaaap,set(old_members)==set(new_members),8,9,0
PHT_00222,ABplpppap,98,99,17,20,3,ABplapapa|ABplappap|ABplpppap,set(old_members)==set(new_members),17,20,0
PHT_00223,MSaaaaa,98,99,16,15,3,ABalpaaap|ABaraapaa|MSaaaaa,set(old_members)==set(new_members),16,15,0
PHT_00224,MSpppaa,98,99,5,18,3,ABarpappa|ABprpaaa|MSpppaa,set(old_members)==set(new_members),5,18,0
PHT_00225,ABplpppp,99,100,11,5,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),11,5,0
PHT_00226,ABprpppp,99,100,8,10,6,ABalaaaar|ABalaaapa|ABalpaapa|ABprpppp|Caaapp|Cppp,set(old_members)==set(new_members),8,10,0
PHT_00227,MSaaap,99,100,9,11,3,ABplppapp|ABplpppaa|MSaaap,set(old_members)==set(new_members),9,11,0
PHT_00228,MSpaaa,99,100,10,13,3,Dapa|MSpaaa|MSpppa,set(old_members)==set(new_members),10,13,0
PHT_00229,Epla,99,100,11,5,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),11,5,0
PHT_00230,Cppp,99,100,8,10,6,ABalaaaar|ABalaaapa|ABalpaapa|ABprpppp|Caaapp|Cppp,set(old_members)==set(new_members),8,10,0
PHT_00231,MSapap,99,100,17,21,4,ABarapapp|MSapap|MSpaapp|MSpapaa,set(old_members)==set(new_members),17,21,0
PHT_00232,MSpppa,99,100,10,13,3,Dapa|MSpaaa|MSpppa,set(old_members)==set(new_members),10,13,0
PHT_00233,ABalaaaar,99,100,8,10,6,ABalaaaar|ABalaaapa|ABalpaapa|ABprpppp|Caaapp|Cppp,set(old_members)==set(new_members),8,10,0
PHT_00234,ABalaaapa,99,100,8,10,6,ABalaaaar|ABalaaapa|ABalpaapa|ABprpppp|Caaapp|Cppp,set(old_members)==set(new_members),8,10,0
PHT_00235,ABalpaapa,99,100,8,10,6,ABalaaaar|ABalaaapa|ABalpaapa|ABprpppp|Caaapp|Cppp,set(old_members)==set(new_members),8,10,0
PHT_00236,ABalpappp,99,100,11,5,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),11,5,0
PHT_00237,ABaraappp,99,100,16,20,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),16,20,0
PHT_00238,ABarapapa,99,100,16,20,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),16,20,0
PHT_00239,ABarapapp,99,100,17,21,4,ABarapapp|MSapap|MSpaapp|MSpapaa,set(old_members)==set(new_members),17,21,0
PHT_00240,ABplppapp,99,100,9,11,3,ABplppapp|ABplpppaa|MSaaap,set(old_members)==set(new_members),9,11,0
PHT_00241,ABplpppaa,99,100,9,11,3,ABplppapp|ABplpppaa|MSaaap,set(old_members)==set(new_members),9,11,0
PHT_00242,MSaaapp,99,100,11,5,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),11,5,0
PHT_00243,MSpaaap,99,100,16,20,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),16,20,0
PHT_00244,MSpaapa,99,100,16,20,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),16,20,0
PHT_00245,MSpaapp,99,100,17,21,4,ABarapapp|MSapap|MSpaapp|MSpapaa,set(old_members)==set(new_members),17,21,0
PHT_00246,MSpapaa,99,100,17,21,4,ABarapapp|MSapap|MSpaapp|MSpapaa,set(old_members)==set(new_members),17,21,0
PHT_00247,Dapa,99,100,10,13,3,Dapa|MSpaaa|MSpppa,set(old_members)==set(new_members),10,13,0
PHT_00248,Caaapp,99,100,8,10,6,ABalaaaar|ABalaaapa|ABalpaapa|ABprpppp|Caaapp|Cppp,set(old_members)==set(new_members),8,10,0
PHT_00249,ABaraaap,100,101,24,1,3,ABalpaapap|ABaraaap|Caaap,set(old_members)==set(new_members),24,1,0
PHT_00250,ABarpapa,100,101,1,24,4,ABaraappap|ABarpapa|Cpaaa|Cppaa,set(old_members)==set(new_members),1,24,0
PHT_00251,ABplpppp,100,101,5,7,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),5,7,0
PHT_00252,Epla,100,101,5,7,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),5,7,0
PHT_00253,Dp,100,101,17,13,3,ABalaaaal|ABalapaaa|Dp,set(old_members)==set(new_members),17,13,0
PHT_00254,ABalaaaal,100,101,17,13,3,ABalaaaal|ABalapaaa|Dp,set(old_members)==set(new_members),17,13,0
PHT_00255,ABalapaaa,100,101,17,13,3,ABalaaaal|ABalapaaa|Dp,set(old_members)==set(new_members),17,13,0
PHT_00256,ABalpappp,100,101,5,7,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),5,7,0
PHT_00257,ABaraappp,100,101,20,17,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),20,17,0
PHT_00258,ABarapapa,100,101,20,17,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),20,17,0
PHT_00259,MSaaapp,100,101,5,7,4,ABalpappp|ABplpppp|Epla|MSaaapp,set(old_members)==set(new_members),5,7,0
PHT_00260,MSpaaap,100,101,20,17,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),20,17,0
PHT_00261,MSpaapa,100,101,20,17,4,ABaraappp|ABarapapa|MSpaaap|MSpaapa,set(old_members)==set(new_members),20,17,0
PHT_00262,Caaap,100,101,24,1,3,ABalpaapap|ABaraaap|Caaap,set(old_members)==set(new_members),24,1,0
PHT_00263,Cpaaa,100,101,1,24,4,ABaraappap|ABarpapa|Cpaaa|Cppaa,set(old_members)==set(new_members),1,24,0
PHT_00264,Cppaa,100,101,1,24,4,ABaraappap|ABarpapa|Cpaaa|Cppaa,set(old_members)==set(new_members),1,24,0
PHT_00265,ABalpaapap,100,101,24,1,3,ABalpaapap|ABaraaap|Caaap,set(old_members)==set(new_members),24,1,0
PHT_00266,ABaraappap,100,101,1,24,4,ABaraappap|ABarpapa|Cpaaa|Cppaa,set(old_members)==set(new_members),1,24,0
PHT_00267,ABalpaap,101,102,0,22,3,ABalpaap|ABplapapp|ABplapppp,set(old_members)==set(new_members),0,22,0
PHT_00268,MSpapp,101,102,11,10,4,ABalppapp|ABplaapaa|ABplpaaaa|MSpapp,set(old_members)==set(new_members),11,10,0
PHT_00269,Cpap,101,102,14,18,5,ABalappap|ABaraaaap|ABaraaapa|Cpap|MSpaaaa,set(old_members)==set(new_members),14,18,0
PHT_00270,ABalappap,101,102,14,18,5,ABalappap|ABaraaaap|ABaraaapa|Cpap|MSpaaaa,set(old_members)==set(new_members),14,18,0
PHT_00271,ABalppapp,101,102,11,10,4,ABalppapp|ABplaapaa|ABplpaaaa|MSpapp,set(old_members)==set(new_members),11,10,0
PHT_00272,ABaraaaap,101,102,14,18,5,ABalappap|ABaraaaap|ABaraaapa|Cpap|MSpaaaa,set(old_members)==set(new_members),14,18,0
PHT_00273,ABaraaapa,101,102,14,18,5,ABalappap|ABaraaaap|ABaraaapa|Cpap|MSpaaaa,set(old_members)==set(new_members),14,18,0
PHT_00274,ABplaapaa,101,102,11,10,4,ABalppapp|ABplaapaa|ABplpaaaa|MSpapp,set(old_members)==set(new_members),11,10,0
PHT_00275,ABplapapp,101,102,0,22,3,ABalpaap|ABplapapp|ABplapppp,set(old_members)==set(new_members),0,22,0
PHT_00276,ABplapppp,101,102,0,22,3,ABalpaap|ABplapapp|ABplapppp,set(old_members)==set(new_members),0,22,0
PHT_00277,ABplpaaaa,101,102,11,10,4,ABalppapp|ABplaapaa|ABplpaaaa|MSpapp,set(old_members)==set(new_members),11,10,0
PHT_00278,MSpaaaa,101,102,14,18,5,ABalappap|ABaraaaap|ABaraaapa|Cpap|MSpaaaa,set(old_members)==set(new_members),14,18,0
PHT_00279,ABarapaa,102,103,26,31,3,ABaraapapa|ABarapaa|Capap,set(old_members)==set(new_members),26,31,0
PHT_00280,ABarpppp,102,103,4,5,4,ABarpappa|ABarpppp|ABplpappp|MSpppaa,set(old_members)==set(new_members),4,5,0
PHT_00281,ABplaaap,102,103,5,6,4,ABplaaap|ABprapapa|ABprapppa|ABprpppap,set(old_members)==set(new_members),5,6,0
PHT_00282,ABpraapa,102,103,24,7,4,ABarpappp|ABpraapa|ABprpapap|MSppppa,set(old_members)==set(new_members),24,7,0
PHT_00283,ABarapppa,102,103,16,19,3,ABarapppa|ABplaappa|ABplpaapp,set(old_members)==set(new_members),16,19,0
PHT_00284,ABplpappp,102,103,4,5,4,ABarpappa|ABarpppp|ABplpappp|MSpppaa,set(old_members)==set(new_members),4,5,0
PHT_00285,ABarpappa,102,103,4,5,4,ABarpappa|ABarpppp|ABplpappp|MSpppaa,set(old_members)==set(new_members),4,5,0
PHT_00286,ABarpappp,102,103,24,7,4,ABarpappp|ABpraapa|ABprpapap|MSppppa,set(old_members)==set(new_members),24,7,0
PHT_00287,ABplaappa,102,103,16,19,3,ABarapppa|ABplaappa|ABplpaapp,set(old_members)==set(new_members),16,19,0
PHT_00288,ABplpaapp,102,103,16,19,3,ABarapppa|ABplaappa|ABplpaapp,set(old_members)==set(new_members),16,19,0
PHT_00289,ABprapapa,102,103,5,6,4,ABplaaap|ABprapapa|ABprapppa|ABprpppap,set(old_members)==set(new_members),5,6,0
PHT_00290,ABprapppa,102,103,5,6,4,ABplaaap|ABprapapa|ABprapppa|ABprpppap,set(old_members)==set(new_members),5,6,0
PHT_00291,ABprpapap,102,103,24,7,4,ABarpappp|ABpraapa|ABprpapap|MSppppa,set(old_members)==set(new_members),24,7,0
PHT_00292,ABprpppap,102,103,5,6,4,ABplaaap|ABprapapa|ABprapppa|ABprpppap,set(old_members)==set(new_members),5,6,0
PHT_00293,MSpppaa,102,103,4,5,4,ABarpappa|ABarpppp|ABplpappp|MSpppaa,set(old_members)==set(new_members),4,5,0
PHT_00294,MSppppa,102,103,24,7,4,ABarpappp|ABpraapa|ABprpapap|MSppppa,set(old_members)==set(new_members),24,7,0
PHT_00295,Capap,102,103,26,31,3,ABaraapapa|ABarapaa|Capap,set(old_members)==set(new_members),26,31,0
PHT_00296,ABaraapapa,102,103,26,31,3,ABaraapapa|ABarapaa|Capap,set(old_members)==set(new_members),26,31,0
PHT_00297,ABalappap,103,104,23,25,4,ABalappap|ABaraaaap|ABaraaapa|MSpaaaa,set(old_members)==set(new_members),23,25,0
PHT_00298,ABaraaaap,103,104,23,25,4,ABalappap|ABaraaaap|ABaraaapa|MSpaaaa,set(old_members)==set(new_members),23,25,0
PHT_00299,ABaraaapa,103,104,23,25,4,ABalappap|ABaraaaap|ABaraaapa|MSpaaaa,set(old_members)==set(new_members),23,25,0
PHT_00300,MSpaaaa,103,104,23,25,4,ABalappap|ABaraaaap|ABaraaapa|MSpaaaa,set(old_members)==set(new_members),23,25,0
PHT_00301,ABarpaaa,104,105,3,2,4,ABaraaappp|ABarpaaa|ABarppppp|Dap,set(old_members)==set(new_members),3,2,0
PHT_00302,ABplaaap,104,105,6,7,5,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprapppa,set(old_members)==set(new_members),6,7,0
PHT_00303,ABplapaa,104,105,6,7,5,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprapppa,set(old_members)==set(new_members),6,7,0
PHT_00304,ABprapaa,104,105,8,11,4,ABpraapppa|ABprapaa|ABprpaaap|ABprpaappp,set(old_members)==set(new_members),8,11,0
PHT_00305,Dap,104,105,3,2,4,ABaraaappp|ABarpaaa|ABarppppp|Dap,set(old_members)==set(new_members),3,2,0
PHT_00306,ABarppppp,104,105,3,2,4,ABaraaappp|ABarpaaa|ABarppppp|Dap,set(old_members)==set(new_members),3,2,0
PHT_00307,ABprapapa,104,105,6,7,5,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprapppa,set(old_members)==set(new_members),6,7,0
PHT_00308,ABprappap,104,105,6,7,5,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprapppa,set(old_members)==set(new_members),6,7,0
PHT_00309,ABprapppa,104,105,6,7,5,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprapppa,set(old_members)==set(new_members),6,7,0
PHT_00310,ABprpaaap,104,105,8,11,4,ABpraapppa|ABprapaa|ABprpaaap|ABprpaappp,set(old_members)==set(new_members),8,11,0
PHT_00311,ABaraaappp,104,105,3,2,4,ABaraaappp|ABarpaaa|ABarppppp|Dap,set(old_members)==set(new_members),3,2,0
PHT_00312,ABpraapppa,104,105,8,11,4,ABpraapppa|ABprapaa|ABprpaaap|ABprpaappp,set(old_members)==set(new_members),8,11,0
PHT_00313,ABprpaappp,104,105,8,11,4,ABpraapppa|ABprapaa|ABprpaaap|ABprpaappp,set(old_members)==set(new_members),8,11,0
PHT_00314,ABarpapa,105,106,4,5,4,ABalappppa|ABarpapa|ABpraaaa|Dpap,set(old_members)==set(new_members),4,5,0
PHT_00315,ABpraaaa,105,106,4,5,4,ABalappppa|ABarpapa|ABpraaaa|Dpap,set(old_members)==set(new_members),4,5,0
PHT_00316,MSpppp,105,106,21,22,3,ABalapapa|MSaaapa|MSpppp,set(old_members)==set(new_members),21,22,0
PHT_00317,ABalapapa,105,106,21,22,3,ABalapapa|MSaaapa|MSpppp,set(old_members)==set(new_members),21,22,0
PHT_00318,MSaaapa,105,106,21,22,3,ABalapapa|MSaaapa|MSpppp,set(old_members)==set(new_members),21,22,0
PHT_00319,Dpap,105,106,4,5,4,ABalappppa|ABarpapa|ABpraaaa|Dpap,set(old_members)==set(new_members),4,5,0
PHT_00320,ABalappppa,105,106,4,5,4,ABalappppa|ABarpapa|ABpraaaa|Dpap,set(old_members)==set(new_members),4,5,0
PHT_00321,ABarpaaa,106,107,4,54,3,ABalaapppp|ABarpaaa|ABpraaapaa,set(old_members)==set(new_members),4,54,0
PHT_00322,ABplaaap,106,107,10,44,3,ABplaaap|ABprappap|ABprapppa,set(old_members)==set(new_members),10,44,0
PHT_00323,Epra,106,107,42,24,5,ABaraapppp|ABarapappa|ABarpppapp|Epra|MSpaapp,set(old_members)==set(new_members),42,24,0
PHT_00324,ABaraapppp,106,107,42,24,5,ABaraapppp|ABarapappa|ABarpppapp|Epra|MSpaapp,set(old_members)==set(new_members),42,24,0
PHT_00325,ABarapappa,106,107,42,24,5,ABaraapppp|ABarapappa|ABarpppapp|Epra|MSpaapp,set(old_members)==set(new_members),42,24,0
PHT_00326,ABprappap,106,107,10,44,3,ABplaaap|ABprappap|ABprapppa,set(old_members)==set(new_members),10,44,0
PHT_00327,ABprapppa,106,107,10,44,3,ABplaaap|ABprappap|ABprapppa,set(old_members)==set(new_members),10,44,0
PHT_00328,MSpaapp,106,107,42,24,5,ABaraapppp|ABarapappa|ABarpppapp|Epra|MSpaapp,set(old_members)==set(new_members),42,24,0
PHT_00329,ABalaapppp,106,107,4,54,3,ABalaapppp|ABarpaaa|ABpraaapaa,set(old_members)==set(new_members),4,54,0
PHT_00330,ABarpppapp,106,107,42,24,5,ABaraapppp|ABarapappa|ABarpppapp|Epra|MSpaapp,set(old_members)==set(new_members),42,24,0
PHT_00331,ABpraaapaa,106,107,4,54,3,ABalaapppp|ABarpaaa|ABpraaapaa,set(old_members)==set(new_members),4,54,0
PHT_00332,Dp,107,108,28,27,3,ABalaaaal|ABalpapap|Dp,set(old_members)==set(new_members),28,27,0
PHT_00333,ABalpapap,107,108,28,27,3,ABalaaaal|ABalpapap|Dp,set(old_members)==set(new_members),28,27,0
PHT_00334,ABalpappp,107,108,29,30,3,ABalpappp|ABarpaaap|ABplpppppa,set(old_members)==set(new_members),29,30,0
PHT_00335,ABprpaapp,107,108,33,38,3,ABplaappaa|ABplpaapap|ABprpaapp,set(old_members)==set(new_members),33,38,0
PHT_00336,ABalaaaal,107,108,28,27,3,ABalaaaal|ABalpapap|Dp,set(old_members)==set(new_members),28,27,0
PHT_00337,ABarpaaap,107,108,29,30,3,ABalpappp|ABarpaaap|ABplpppppa,set(old_members)==set(new_members),29,30,0
PHT_00338,ABarppppa,107,108,48,47,4,ABarappaaa|ABarapppap|ABarppppa|Dppa,set(old_members)==set(new_members),48,47,0
PHT_00339,Daap,107,108,47,58,3,ABalapappp|ABplaaapaa|Daap,set(old_members)==set(new_members),47,58,0
PHT_00340,Dppa,107,108,48,47,4,ABarappaaa|ABarapppap|ABarppppa|Dppa,set(old_members)==set(new_members),48,47,0
PHT_00341,ABalapappp,107,108,47,58,3,ABalapappp|ABplaaapaa|Daap,set(old_members)==set(new_members),47,58,0
PHT_00342,ABarappaaa,107,108,48,47,4,ABarappaaa|ABarapppap|ABarppppa|Dppa,set(old_members)==set(new_members),48,47,0
PHT_00343,ABarapppap,107,108,48,47,4,ABarappaaa|ABarapppap|ABarppppa|Dppa,set(old_members)==set(new_members),48,47,0
PHT_00344,ABplaaapaa,107,108,47,58,3,ABalapappp|ABplaaapaa|Daap,set(old_members)==set(new_members),47,58,0
PHT_00345,ABplaappaa,107,108,33,38,3,ABplaappaa|ABplpaapap|ABprpaapp,set(old_members)==set(new_members),33,38,0
PHT_00346,ABplpaapap,107,108,33,38,3,ABplaappaa|ABplpaapap|ABprpaapp,set(old_members)==set(new_members),33,38,0
PHT_00347,ABplpppppa,107,108,29,30,3,ABalpappp|ABarpaaap|ABplpppppa,set(old_members)==set(new_members),29,30,0
PHT_00348,ABaraapa,108,109,4,46,3,ABalpaappa|ABaraapa|ABarppapp,set(old_members)==set(new_members),4,46,0
PHT_00349,ABprpaapa,108,109,37,38,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),37,38,0
PHT_00350,ABprpapaa,108,109,37,38,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),37,38,0
PHT_00351,ABarppapp,108,109,4,46,3,ABalpaappa|ABaraapa|ABarppapp,set(old_members)==set(new_members),4,46,0
PHT_00352,ABplaapppa,108,109,37,38,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),37,38,0
PHT_00353,ABplpaappp,108,109,37,38,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),37,38,0
PHT_00354,ABalpaappa,108,109,4,46,3,ABalpaappa|ABaraapa|ABarppapp,set(old_members)==set(new_members),4,46,0
PHT_00355,ABalappp,109,110,2,1,4,ABalappp|ABarapaaap|Cppaa|MSpaaapa,set(old_members)==set(new_members),2,1,0
PHT_00356,ABarappp,109,110,62,7,3,ABarappp|MSpapaap|MSpapap,set(old_members)==set(new_members),62,7,0
PHT_00357,ABprpaapa,109,110,38,47,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),38,47,0
PHT_00358,ABprpapaa,109,110,38,47,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),38,47,0
PHT_00359,ABplaapppa,109,110,38,47,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),38,47,0
PHT_00360,ABplpaappp,109,110,38,47,4,ABplaapppa|ABplpaappp|ABprpaapa|ABprpapaa,set(old_members)==set(new_members),38,47,0
PHT_00361,ABpraapppa,109,110,52,61,4,ABpraappap|ABpraapppa|ABprpaappp|ABprppapaa,set(old_members)==set(new_members),52,61,0
PHT_00362,ABprpaappp,109,110,52,61,4,ABpraappap|ABpraapppa|ABprpaappp|ABprppapaa,set(old_members)==set(new_members),52,61,0
PHT_00363,ABprppapaa,109,110,52,61,4,ABpraappap|ABpraapppa|ABprpaappp|ABprppapaa,set(old_members)==set(new_members),52,61,0
PHT_00364,MSpapap,109,110,62,7,3,ABarappp|MSpapaap|MSpapap,set(old_members)==set(new_members),62,7,0
PHT_00365,Cppaa,109,110,2,1,4,ABalappp|ABarapaaap|Cppaa|MSpaaapa,set(old_members)==set(new_members),2,1,0
PHT_00366,ABarapaaap,109,110,2,1,4,ABalappp|ABarapaaap|Cppaa|MSpaaapa,set(old_members)==set(new_members),2,1,0
PHT_00367,ABpraappap,109,110,52,61,4,ABpraappap|ABpraapppa|ABprpaappp|ABprppapaa,set(old_members)==set(new_members),52,61,0
PHT_00368,MSpaaapa,109,110,2,1,4,ABalappp|ABarapaaap|Cppaa|MSpaaapa,set(old_members)==set(new_members),2,1,0
PHT_00369,MSpapaap,109,110,62,7,3,ABarappp|MSpapaap|MSpapap,set(old_members)==set(new_members),62,7,0
PHT_00370,ABarppaa,110,111,12,7,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),12,7,0
PHT_00371,ABpraaap,110,111,12,7,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),12,7,0
PHT_00372,MSaaap,110,111,20,18,3,ABpraappp|MSaaap|MSapaa,set(old_members)==set(new_members),20,18,0
PHT_00373,MSapaa,110,111,20,18,3,ABpraappp|MSaaap|MSapaa,set(old_members)==set(new_members),20,18,0
PHT_00374,MSappa,110,111,63,21,3,ABarpappp|MSappa|MSappap,set(old_members)==set(new_members),63,21,0
PHT_00375,ABalaaaar,110,111,33,34,3,ABalaaaar|ABalaaapa|ABalpaaaa,set(old_members)==set(new_members),33,34,0
PHT_00376,ABalaaapa,110,111,33,34,3,ABalaaaar|ABalaaapa|ABalpaaaa,set(old_members)==set(new_members),33,34,0
PHT_00377,ABalaappa,110,111,53,36,3,ABalaappa|ABalpppapa|ABaraaapa,set(old_members)==set(new_members),53,36,0
PHT_00378,ABalpaaaa,110,111,33,34,3,ABalaaaar|ABalaaapa|ABalpaaaa,set(old_members)==set(new_members),33,34,0
PHT_00379,ABaraaapa,110,111,53,36,3,ABalaappa|ABalpppapa|ABaraaapa,set(old_members)==set(new_members),53,36,0
PHT_00380,ABarpappp,110,111,63,21,3,ABarpappp|MSappa|MSappap,set(old_members)==set(new_members),63,21,0
PHT_00381,ABplpppap,110,111,12,7,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),12,7,0
PHT_00382,ABpraappp,110,111,20,18,3,ABpraappp|MSaaap|MSapaa,set(old_members)==set(new_members),20,18,0
PHT_00383,ABprapaap,110,111,46,43,3,ABplaaapaa|ABplppppap|ABprapaap,set(old_members)==set(new_members),46,43,0
PHT_00384,ABalpppapa,110,111,53,36,3,ABalaappa|ABalpppapa|ABaraaapa,set(old_members)==set(new_members),53,36,0
PHT_00385,ABplppppap,110,111,46,43,3,ABplaaapaa|ABplppppap|ABprapaap,set(old_members)==set(new_members),46,43,0
PHT_00386,ABprapaaap,110,111,12,7,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),12,7,0
PHT_00387,MSappap,110,111,63,21,3,ABarpappp|MSappa|MSappap,set(old_members)==set(new_members),63,21,0
PHT_00388,ABplaaapaa,110,111,46,43,3,ABplaaapaa|ABplppppap|ABprapaap,set(old_members)==set(new_members),46,43,0
PHT_00389,ABarppaa,111,112,7,8,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),7,8,0
PHT_00390,ABplpppp,111,112,11,15,4,ABalapppp|ABplpppp|MSappaa|MSappp,set(old_members)==set(new_members),11,15,0
PHT_00391,ABpraaap,111,112,7,8,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),7,8,0
PHT_00392,ABprapaa,111,112,13,17,4,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),13,17,0
PHT_00393,ABprpaaa,111,112,16,20,3,ABarappaap|ABplppppa|ABprpaaa,set(old_members)==set(new_members),16,20,0
PHT_00394,MSaapa,111,112,46,53,3,ABplaapppp|ABprpaapp|MSaapa,set(old_members)==set(new_members),46,53,0
PHT_00395,MSapap,111,112,20,25,4,ABpraapap|ABpraappa|MSapap|MSapppp,set(old_members)==set(new_members),20,25,0
PHT_00396,MSappa,111,112,21,26,3,ABarpappp|MSappa|MSappap,set(old_members)==set(new_members),21,26,0
PHT_00397,MSappp,111,112,11,15,4,ABalapppp|ABplpppp|MSappaa|MSappp,set(old_members)==set(new_members),11,15,0
PHT_00398,ABalaaaar,111,112,34,36,3,ABalaaaar|ABalaaapa|ABalpaaaa,set(old_members)==set(new_members),34,36,0
PHT_00399,ABalaaapa,111,112,34,36,3,ABalaaaar|ABalaaapa|ABalpaaaa,set(old_members)==set(new_members),34,36,0
PHT_00400,ABalapppp,111,112,11,15,4,ABalapppp|ABplpppp|MSappaa|MSappp,set(old_members)==set(new_members),11,15,0
PHT_00401,ABalpaaaa,111,112,34,36,3,ABalaaaar|ABalaaapa|ABalpaaaa,set(old_members)==set(new_members),34,36,0
PHT_00402,ABarpappp,111,112,21,26,3,ABarpappp|MSappa|MSappap,set(old_members)==set(new_members),21,26,0
PHT_00403,ABplpppap,111,112,7,8,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),7,8,0
PHT_00404,ABplppppa,111,112,16,20,3,ABarappaap|ABplppppa|ABprpaaa,set(old_members)==set(new_members),16,20,0
PHT_00405,ABpraapap,111,112,20,25,4,ABpraapap|ABpraappa|MSapap|MSapppp,set(old_members)==set(new_members),20,25,0
PHT_00406,ABpraappa,111,112,20,25,4,ABpraapap|ABpraappa|MSapap|MSapppp,set(old_members)==set(new_members),20,25,0
PHT_00407,ABprpaapp,111,112,46,53,3,ABplaapppp|ABprpaapp|MSaapa,set(old_members)==set(new_members),46,53,0
PHT_00408,ABarpaappa,111,112,49,59,3,ABarpaappa|Ealpa|MSaapapa,set(old_members)==set(new_members),49,59,0
PHT_00409,ABplaapppp,111,112,46,53,3,ABplaapppp|ABprpaapp|MSaapa,set(old_members)==set(new_members),46,53,0
PHT_00410,ABpraappaa,111,112,13,17,4,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),13,17,0
PHT_00411,ABprapaaap,111,112,7,8,4,ABarppaa|ABplpppap|ABpraaap|ABprapaaap,set(old_members)==set(new_members),7,8,0
PHT_00412,ABprpaaapp,111,112,13,17,4,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),13,17,0
PHT_00413,ABprpaappa,111,112,13,17,4,ABpraappaa|ABprapaa|ABprpaaapp|ABprpaappa,set(old_members)==set(new_members),13,17,0
PHT_00414,MSappaa,111,112,11,15,4,ABalapppp|ABplpppp|MSappaa|MSappp,set(old_members)==set(new_members),11,15,0
